CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Education_Level,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_F,Gender_M,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single
796083783,0,55.0,2,1.0,0.0,0.0,49,1,0,6,1438.3,0,1438.3,0.608,2278,57,0.727,0.0,1,0,0,0,1
751143858,1,59.0,1,0.0,0.0,0.0,52,2,1,1,7427.0,2421,5006.0,0.701,4636,91,0.82,0.326,1,0,0,0,1
772095858,1,38.0,2,1.0,0.0,0.0,27,4,2,3,13429.0,1246,12183.0,1.055,3929,66,0.737,0.093,1,0,0,0,1
756371058,1,58.0,1,0.0,0.0,0.0,40,1,2,3,3944.0,1006,2938.0,0.782,15315,124,0.851,0.255,1,0,0,1,0
716816583,1,61.0,0,1.0,1.0,0.0,48,1,3,1,15483.0,2148,13335.0,0.738,14463,94,0.774,0.139,0,1,0,1,0
807030858,1,51.0,4,0.0,3.0,0.0,46,6,3,3,34516.0,2274,32242.0,0.788,1795,47,0.679,0.066,0,1,0,0,1
714702033,1,43.0,4,1.0,0.0,0.0,34,5,3,3,1971.0,979,992.0,1.024,5446,75,0.974,0.497,1,0,0,0,1
787550808,1,51.0,2,1.0,1.0,0.0,40,5,1,2,12240.0,1566,10674.0,0.539,1422,26,0.529,0.128,0,1,0,1,0
708947208,1,36.0,2,1.0,2.0,0.0,17,4,3,1,2900.0,2029,871.0,0.846,2631,72,0.6,0.7,0,1,0,0,1
719674533,1,48.0,3,0.0,2.0,0.0,44,5,1,3,16794.0,1527,15267.0,0.912,4040,76,0.689,0.091,0,1,0,0,1
712142733,1,37.0,3,2.0,0.0,0.0,26,5,3,2,1910.0,1164,746.0,0.744,2028,39,1.053,0.609,1,0,0,1,0
813990483,1,27.0,0,0.0,0.0,0.0,22,4,1,2,1864.0,1384,480.0,0.904,1662,32,0.391,0.742,1,0,0,1,0
755437533,1,48.0,4,1.0,0.0,0.0,41,3,3,2,1522.0,1273,249.0,0.735,5005,77,0.674,0.836,1,0,0,0,1
780653208,1,47.0,3,1.0,0.0,0.0,36,5,4,2,3300.0,2517,783.0,0.94,3784,55,1.115,0.763,1,0,0,1,0
712138008,1,52.0,2,1.0,1.0,0.0,36,5,3,1,2396.0,1663,733.0,0.645,4569,70,0.667,0.694,1,0,0,1,0
773322558,1,59.0,2,0.0,0.0,0.0,48,6,1,1,2338.0,1566,772.0,0.533,3964,69,0.5,0.67,1,0,0,1,0
748326258,1,48.0,3,1.0,2.0,0.0,41,4,5,3,12302.0,1632,10670.0,1.509,1483,41,0.519,0.133,0,1,0,1,0
711368283,1,39.0,2,0.0,2.0,0.0,27,3,3,2,34516.0,1629,32887.0,1.078,3448,53,1.038,0.047,0,1,0,1,0
771989733,1,37.0,2,0.0,1.0,0.0,26,4,1,2,3664.0,1449,2215.0,0.712,4413,65,0.548,0.395,0,1,0,0,1
715822008,1,32.0,1,0.0,0.0,0.0,14,4,2,2,3568.0,2175,1393.0,1.368,1913,35,0.667,0.61,0,1,0,1,0
772658658,1,57.0,2,0.0,1.0,0.0,47,6,3,4,2248.0,0,2248.0,0.735,4439,77,0.54,0.0,0,1,0,0,1
716641983,1,55.0,4,1.0,0.0,0.0,36,5,3,3,7790.0,753,7037.0,0.968,4835,84,0.826,0.097,1,0,0,0,1
721425558,1,52.0,2,1.0,3.0,0.0,37,2,3,2,14543.0,0,14543.0,0.788,1536,37,0.423,0.0,0,1,0,0,1
717699408,1,51.0,3,1.0,0.0,0.0,36,3,3,3,2886.0,2517,369.0,0.841,4884,89,0.618,0.872,1,0,0,1,0
807986133,1,57.0,2,1.0,1.0,0.0,52,5,3,3,6584.0,1817,4767.0,0.62,1353,35,0.667,0.276,0,1,0,1,0
715399908,1,54.0,2,0.0,0.0,0.0,45,5,3,5,7563.0,1465,6098.0,0.511,4175,67,0.718,0.194,1,0,0,0,1
712311258,1,48.0,3,0.0,1.0,0.0,36,5,3,3,1906.0,1259,647.0,0.932,4634,54,0.862,0.661,1,0,0,0,1
714179658,1,43.0,3,0.0,3.0,0.0,36,3,1,3,34516.0,0,34516.0,0.852,1996,48,0.548,0.0,0,1,0,0,1
766821033,0,61.0,0,0.0,3.0,0.0,46,6,3,3,4650.0,1162,3488.0,0.82,7976,74,1.056,0.25,0,1,0,0,1
715396983,1,46.0,1,0.0,2.0,0.0,36,2,3,2,17698.0,1769,15929.0,0.623,8056,95,0.583,0.1,0,1,0,1,0
718021608,1,45.0,3,1.0,1.0,0.0,34,4,5,2,1533.0,728,805.0,0.906,4659,83,0.766,0.475,1,0,0,1,0
779367858,1,39.0,4,0.0,1.0,0.0,28,5,3,3,6224.0,1898,4326.0,1.103,3014,58,0.706,0.305,0,1,0,1,0
825811158,1,51.0,2,0.0,0.0,0.0,47,5,2,3,3069.0,2517,552.0,0.73,4512,83,0.766,0.82,1,0,0,0,1
714886533,1,60.0,2,0.0,0.0,0.0,36,4,3,2,3460.0,2517,943.0,1.144,1752,34,1.125,0.727,1,0,0,1,0
715354983,1,44.0,3,1.0,1.0,0.0,35,6,3,1,6327.0,0,6327.0,0.666,3653,77,0.674,0.0,0,1,0,1,0
714070758,1,49.0,4,0.0,2.0,0.0,38,4,3,0,31302.0,1953,29349.0,0.875,1564,35,2.182,0.062,0,1,0,0,1
718137183,1,58.0,1,1.0,0.0,0.0,38,4,2,3,3331.0,2251,1080.0,1.044,5379,92,0.643,0.676,1,0,0,1,0
788824083,1,41.0,2,0.0,3.0,0.0,24,2,2,1,34516.0,1022,33494.0,0.743,8202,88,0.913,0.03,0,1,0,0,1
788715483,1,44.0,5,1.0,0.0,0.0,28,2,2,2,1558.0,879,679.0,0.874,4805,86,0.792,0.564,1,0,0,0,1
744764433,1,55.0,2,0.0,3.0,0.0,48,5,2,3,30967.0,817,30150.0,0.378,1473,35,0.522,0.026,0,1,0,1,0
799468083,1,51.0,2,1.0,1.0,0.0,45,2,2,2,11467.0,1146,10321.0,1.018,14373,97,0.764,0.1,0,1,0,1,0
710507733,1,42.0,4,1.0,1.0,0.0,35,3,3,1,14958.0,1644,13314.0,0.686,4038,68,0.511,0.11,0,1,0,0,1
719335233,1,47.0,3,0.0,0.0,1.0,27,5,3,4,14335.0,938,13397.0,0.445,3610,75,0.531,0.065,1,0,0,1,0
778573233,1,61.0,1,1.0,0.0,0.0,54,3,2,2,3102.0,2091,1011.0,0.704,1977,50,1.0,0.674,1,0,0,1,0
717211608,1,45.0,3,0.0,0.0,0.0,34,6,4,2,4975.0,1221,3754.0,0.602,4776,68,0.889,0.245,1,0,0,0,1
708136908,1,62.0,0,1.0,0.0,0.0,53,5,2,2,2616.0,801,1815.0,0.719,4655,68,0.511,0.306,1,0,0,0,1
789309558,1,31.0,2,1.0,0.0,0.0,21,6,2,4,2718.0,1920,798.0,1.604,2570,49,1.042,0.706,0,1,0,1,0
708243483,1,53.0,3,1.0,3.0,0.0,43,4,2,5,14938.0,1155,13783.0,0.995,2248,51,0.645,0.077,0,1,0,1,0
709865883,0,38.0,2,0.0,1.0,1.0,25,1,2,3,26794.0,821,25973.0,0.848,8788,58,0.933,0.031,0,1,1,0,0
715060158,1,41.0,4,1.0,0.0,0.0,26,5,2,2,1783.0,1282,501.0,0.504,3853,76,0.617,0.719,1,0,0,0,1
713555133,0,56.0,3,0.0,0.0,0.0,44,4,3,2,1667.0,595,1072.0,0.63,2424,40,0.481,0.357,1,0,0,0,1
716269308,1,56.0,3,1.0,0.0,0.0,36,4,2,2,2836.0,1362,1474.0,0.661,4192,90,0.731,0.48,1,0,0,0,1
720551733,0,46.0,4,2.0,0.0,0.0,26,3,3,6,15195.0,0,15195.0,0.726,2631,41,0.64,0.0,1,0,0,1,0
713511108,1,61.0,1,0.0,1.0,0.0,47,5,3,4,1438.3,847,591.3,0.436,1397,43,0.483,0.589,0,1,0,1,0
708212658,1,38.0,3,1.0,0.0,0.0,18,6,3,2,2193.0,1260,933.0,0.886,1799,47,0.567,0.575,1,0,0,1,0
744307008,1,51.0,1,0.0,1.0,0.0,44,4,2,3,4988.0,0,4988.0,0.619,3890,74,0.644,0.0,0,1,0,1,0
717888108,1,47.0,3,2.0,1.0,0.0,35,3,3,2,2872.0,2517,355.0,0.606,3635,62,0.824,0.876,1,0,0,0,1
717136533,1,37.0,2,0.0,0.0,0.0,26,4,2,2,2586.0,835,1751.0,0.721,4883,73,0.825,0.323,1,0,0,0,1
717322833,1,55.0,2,0.0,2.0,0.0,36,5,2,2,10604.0,1988,8616.0,0.644,1578,30,0.579,0.187,0,1,0,0,1
787475433,1,36.0,2,2.0,0.0,0.0,23,5,2,3,6966.0,905,6061.0,0.755,4855,69,0.5,0.13,1,0,0,0,1
713084208,0,43.0,4,1.0,1.0,0.0,32,6,3,3,4373.0,0,4373.0,0.623,2397,46,0.484,0.0,0,1,0,1,0
712843983,0,41.0,2,1.0,0.0,0.0,36,3,3,4,1569.0,257,1312.0,0.408,2288,45,0.667,0.164,1,0,1,0,0
713533983,1,56.0,1,1.0,3.0,0.0,48,6,3,4,2585.0,1207,1378.0,0.44,1590,33,0.32,0.467,0,1,0,1,0
758076408,1,50.0,2,0.0,1.0,0.0,43,2,1,3,1857.0,1603,254.0,0.579,1590,43,1.263,0.863,0,1,0,0,1
789698733,1,40.0,4,0.0,0.0,0.0,27,5,3,1,4788.0,1088,3700.0,0.808,4438,78,0.95,0.227,1,0,0,1,0
716302383,1,47.0,4,0.0,1.0,0.0,36,3,1,3,14241.0,2081,12160.0,0.909,1581,44,0.833,0.146,1,0,0,1,0
794831733,1,45.0,5,1.0,0.0,0.0,39,4,3,2,2156.0,1208,948.0,0.569,1345,28,0.647,0.56,1,0,0,1,0
710888883,1,37.0,3,0.0,0.0,0.0,36,6,4,2,1438.3,636,802.3,0.838,4824,83,0.766,0.442,1,0,0,0,1
712734933,0,43.0,2,1.0,0.0,0.0,36,5,2,3,4020.0,0,4020.0,0.563,1952,39,0.345,0.0,1,0,0,1,0
773442258,1,57.0,1,2.0,2.0,0.0,51,5,2,2,8571.0,1616,6955.0,0.6,1397,28,0.647,0.189,0,1,0,1,0
719661558,1,48.0,2,1.0,2.0,0.0,36,6,3,3,11656.0,1677,9979.0,1.524,1441,32,0.882,0.144,0,1,0,0,1
816549933,1,50.0,4,0.0,2.0,0.0,45,4,2,2,1687.0,992,695.0,0.721,4342,82,0.783,0.588,0,1,1,0,0
826783233,1,57.0,3,0.0,0.0,0.0,53,1,3,2,3029.0,2214,815.0,0.7,4750,89,0.978,0.731,1,0,0,0,1
779114283,1,40.0,5,0.0,0.0,0.0,22,3,1,2,1826.0,944,882.0,0.686,4528,65,0.667,0.517,1,0,0,0,1
710603958,1,49.0,2,0.0,2.0,0.0,36,2,1,3,3090.0,0,3090.0,0.769,14198,101,0.804,0.0,0,1,0,1,0
779252283,1,47.0,4,0.0,0.0,0.0,29,6,3,0,2712.0,2411,301.0,0.844,5201,82,0.907,0.889,1,0,0,1,0
807971658,1,47.0,3,0.0,0.0,0.0,42,1,2,3,3669.0,2517,1152.0,0.83,13931,112,0.836,0.686,1,0,0,1,0
798769458,1,29.0,1,0.0,0.0,0.0,23,3,1,2,3318.0,927,2391.0,0.934,3011,83,0.804,0.279,1,0,0,0,1
719590458,0,44.0,4,1.0,0.0,0.0,36,6,3,3,1905.0,0,1905.0,0.845,3120,46,0.586,0.0,1,0,0,1,0
712953483,0,64.0,0,1.0,0.0,0.0,36,1,3,4,1682.0,0,1682.0,0.75,1811,39,0.5,0.0,1,0,0,0,1
710260983,1,51.0,4,1.0,0.0,0.0,36,2,3,2,2984.0,2512,472.0,0.861,8296,91,0.685,0.842,1,0,1,0,0
714888633,1,50.0,1,1.0,2.0,0.0,42,3,3,4,4051.0,1183,2868.0,0.794,1837,57,0.629,0.292,0,1,0,1,0
720660558,1,50.0,2,0.0,3.0,0.0,36,4,3,4,23911.0,2100,21811.0,0.988,4770,89,0.712,0.088,0,1,0,1,0
785387883,1,47.0,3,0.0,1.0,0.0,41,4,3,3,3788.0,1540,2248.0,0.566,1594,47,0.382,0.407,1,0,0,0,1
712337208,1,59.0,2,0.0,0.0,0.0,46,2,3,2,23731.0,1890,21841.0,0.677,13647,93,0.576,0.08,1,0,0,0,1
717592758,0,44.0,3,0.0,0.0,0.0,36,3,2,2,1606.0,1578,28.0,0.85,2418,44,0.467,0.983,1,0,0,0,1
718834233,1,38.0,2,1.0,0.0,0.0,21,4,1,2,6899.0,0,6899.0,0.771,3848,71,0.69,0.0,1,0,0,0,1
745853283,1,38.0,1,1.0,0.0,0.0,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0,1,0,0,1,0
713379258,1,32.0,1,0.0,0.0,0.0,36,1,1,2,4097.0,1293,2804.0,0.671,15925,100,0.786,0.316,1,0,0,1,0
720801033,1,51.0,1,0.0,0.0,0.0,36,3,2,3,9095.0,2517,6578.0,0.37,1347,27,0.421,0.277,1,0,0,1,0
710436108,1,41.0,4,0.0,1.0,0.0,29,5,4,2,3600.0,746,2854.0,0.824,4184,61,0.694,0.207,0,1,0,0,1
714690633,1,51.0,3,1.0,0.0,0.0,36,1,3,1,3276.0,1474,1802.0,0.759,14212,116,0.681,0.45,1,0,0,0,1
710728458,1,62.0,1,0.0,0.0,0.0,36,3,3,2,7075.0,1396,5679.0,0.532,4409,75,0.531,0.197,1,0,0,0,1
712278108,1,46.0,2,0.0,1.0,0.0,38,6,3,1,1963.0,1112,851.0,0.761,4821,67,0.763,0.566,1,0,0,1,0
789328083,0,42.0,4,0.0,0.0,0.0,32,6,3,3,3454.0,0,3454.0,0.862,2826,39,0.625,0.0,1,0,0,1,0
784263558,1,43.0,2,0.0,1.0,1.0,37,4,3,3,27781.0,0,27781.0,1.0,3184,61,0.743,0.0,0,1,0,0,1
779888658,1,56.0,1,0.0,2.0,0.0,40,6,1,1,17450.0,2193,15257.0,0.419,1426,38,0.462,0.126,0,1,0,1,0
718698558,1,43.0,3,1.0,2.0,0.0,34,2,2,2,5390.0,1324,4066.0,0.611,7739,106,0.472,0.246,0,1,0,0,1
708823908,1,41.0,3,1.0,1.0,0.0,28,4,1,3,16443.0,1363,15080.0,0.688,4252,64,0.684,0.083,0,1,0,0,1
714941358,0,53.0,4,1.0,0.0,0.0,36,2,3,6,4005.0,0,4005.0,0.896,7022,75,0.667,0.0,1,0,0,1,0
782548758,1,42.0,5,0.0,0.0,0.0,36,5,2,3,2069.0,1288,781.0,0.81,5668,82,0.64,0.623,1,0,1,0,0
714757908,1,46.0,4,1.0,3.0,1.0,36,4,1,3,34516.0,1380,33136.0,0.66,2163,56,0.4,0.04,0,1,0,1,0
712012758,1,49.0,2,0.0,0.0,0.0,41,5,1,3,2189.0,1860,329.0,0.834,4195,81,0.653,0.85,1,0,0,1,0
789731433,1,26.0,0,0.0,0.0,0.0,13,4,2,4,2063.0,1390,673.0,0.877,2602,42,0.556,0.674,1,0,0,0,1
717548358,1,38.0,1,1.0,0.0,0.0,25,3,3,1,2580.0,2265,315.0,0.824,1665,57,0.629,0.878,1,0,0,1,0
768364233,1,59.0,1,0.0,1.0,0.0,53,6,2,5,5446.0,1885,3561.0,0.643,1505,33,0.32,0.346,0,1,0,1,0
809846283,1,42.0,1,0.0,0.0,0.0,37,3,3,0,1438.3,0,1438.3,0.72,4154,78,0.814,0.0,1,0,0,1,0
718813833,1,44.0,3,0.0,0.0,0.0,34,5,2,2,10100.0,0,10100.0,0.525,1052,18,1.571,0.0,1,0,0,0,1
712821333,1,60.0,0,0.0,1.0,0.0,47,3,3,3,9452.0,2517,6935.0,0.73,1825,50,0.613,0.266,0,1,0,1,0
718357458,1,48.0,5,0.0,1.0,0.0,36,2,3,0,3862.0,0,3862.0,0.807,15282,125,0.712,0.0,0,1,0,0,1
711492258,1,50.0,2,1.0,1.0,0.0,45,2,1,0,2021.0,1578,443.0,0.761,5298,71,0.919,0.781,0,1,0,1,0
785351133,1,61.0,1,1.0,1.0,0.0,55,4,3,3,1438.3,0,1438.3,0.573,4518,81,0.723,0.0,1,0,1,0,0
780034083,1,48.0,3,0.0,1.0,0.0,38,3,2,2,2151.0,0,2151.0,0.763,4604,86,0.72,0.0,1,0,0,1,0
713489358,1,52.0,2,1.0,0.0,0.0,40,2,3,2,3698.0,0,3698.0,0.811,3763,82,0.864,0.0,1,0,0,1,0
717185658,0,51.0,1,0.0,2.0,0.0,36,4,3,4,22754.0,0,22754.0,0.799,8531,77,0.791,0.0,0,1,0,1,0
709008708,1,47.0,3,1.0,0.0,0.0,34,2,1,2,8390.0,0,8390.0,0.8,8316,92,0.704,0.0,0,1,0,1,0
769183908,1,51.0,2,2.0,0.0,0.0,45,6,3,1,2109.0,683,1426.0,0.593,4321,58,0.812,0.324,1,0,0,0,1
709279608,1,45.0,4,0.0,2.0,0.0,35,5,2,3,9852.0,2277,7575.0,0.831,3813,71,0.614,0.231,0,1,0,1,0
818908833,1,46.0,3,1.0,1.0,0.0,41,5,2,2,2564.0,0,2564.0,1.026,2038,45,0.364,0.0,0,1,0,1,0
715168008,1,36.0,3,1.0,1.0,0.0,28,4,2,3,8995.0,1547,7448.0,0.923,2398,61,0.794,0.172,0,1,1,0,0
708829758,1,41.0,2,0.0,1.0,0.0,36,4,3,2,6062.0,761,5301.0,0.307,3877,66,0.375,0.126,0,1,0,1,0
771204108,1,36.0,2,0.0,0.0,0.0,23,3,1,0,1954.0,1179,775.0,0.867,3896,67,0.718,0.603,1,0,0,0,1
708502908,1,61.0,2,0.0,1.0,1.0,48,5,2,3,26218.0,0,26218.0,0.74,3925,88,0.833,0.0,0,1,0,0,1
708195633,1,40.0,2,0.0,2.0,1.0,32,5,2,3,34516.0,1182,33334.0,0.613,2440,54,0.543,0.034,0,1,0,0,1
711684408,0,50.0,0,1.0,0.0,0.0,38,2,3,1,4935.0,1574,3361.0,1.01,8527,84,0.5,0.319,1,0,0,1,0
772341783,0,45.0,3,0.0,0.0,0.0,35,3,2,6,3512.0,2517,995.0,0.597,1801,48,0.548,0.717,1,0,0,0,1
719279208,1,35.0,1,0.0,0.0,0.0,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602,1,0,0,1,0
718328283,1,40.0,4,0.0,0.0,0.0,36,2,1,3,3961.0,1531,2430.0,0.646,12631,100,0.852,0.387,1,0,0,0,1
717078933,1,40.0,5,1.0,0.0,0.0,29,3,2,4,4205.0,2517,1688.0,0.652,4256,69,0.725,0.599,1,0,0,0,1
784734258,1,56.0,2,0.0,1.0,0.0,50,5,2,2,5084.0,1683,3401.0,0.923,4060,55,0.774,0.331,1,0,1,0,0
713743158,1,47.0,1,1.0,1.0,0.0,36,4,3,2,19063.0,1714,17349.0,0.786,1270,21,0.615,0.09,0,1,0,1,0
713861733,1,50.0,3,1.0,2.0,0.0,36,4,3,1,34516.0,1542,32974.0,0.869,1770,65,0.585,0.045,0,1,1,0,0
717500133,1,42.0,4,0.0,2.0,0.0,36,3,2,3,10374.0,599,9775.0,0.635,4240,63,0.853,0.058,0,1,0,0,1
772449858,1,51.0,3,1.0,1.0,0.0,41,5,3,4,7570.0,1388,6182.0,0.909,3849,70,0.591,0.183,0,1,1,0,0
712988958,1,42.0,4,1.0,1.0,0.0,33,5,2,0,2021.0,1731,290.0,0.986,3253,62,0.722,0.857,0,1,0,0,1
803415183,1,44.0,3,0.0,2.0,1.0,38,3,3,1,34516.0,657,33859.0,0.641,4614,76,0.689,0.019,0,1,0,0,1
826480308,1,53.0,3,1.0,2.0,0.0,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,0,1,1,0,0
720724008,1,43.0,2,1.0,2.0,0.0,36,4,1,4,13430.0,2356,11074.0,0.718,3717,67,0.675,0.175,0,1,0,0,1
721467258,1,58.0,1,0.0,1.0,0.0,36,3,2,5,2165.0,1135,1030.0,0.707,1541,33,0.833,0.524,0,1,0,1,0
711494208,1,52.0,2,0.0,0.0,0.0,36,3,3,3,2846.0,1606,1240.0,0.697,5092,86,0.792,0.564,0,1,0,1,0
789200208,1,40.0,4,0.0,0.0,0.0,29,2,3,3,3326.0,2181,1145.0,0.827,13583,110,0.746,0.656,1,0,0,1,0
714667608,1,47.0,5,2.0,1.0,0.0,36,4,3,2,6043.0,0,6043.0,0.627,4256,78,0.529,0.0,0,1,0,1,0
711296508,1,49.0,3,1.0,0.0,0.0,42,5,2,3,2608.0,2455,153.0,0.886,4776,85,0.889,0.941,1,0,0,0,1
794540883,1,56.0,1,2.0,1.0,0.0,38,1,2,1,3485.0,1465,2020.0,0.653,4776,87,1.023,0.42,1,0,0,1,0
716762733,1,50.0,2,2.0,0.0,0.0,40,2,1,1,3449.0,1634,1815.0,0.776,8300,94,0.469,0.474,1,0,0,0,1
789322833,0,48.0,5,0.0,0.0,0.0,38,1,3,3,8025.0,0,8025.0,0.654,673,18,0.8,0.0,1,0,0,1,0
789800358,1,45.0,3,0.0,0.0,0.0,34,6,1,3,2647.0,1288,1359.0,0.765,4730,78,0.857,0.487,1,0,0,1,0
711856683,1,51.0,3,2.0,1.0,0.0,36,2,3,3,1590.0,1273,317.0,0.64,7352,80,0.818,0.801,0,1,0,1,0
720736608,1,42.0,2,1.0,1.0,0.0,36,2,2,1,6280.0,2181,4099.0,0.795,14109,92,0.878,0.347,0,1,0,1,0
711029358,1,41.0,4,0.0,0.0,0.0,36,2,3,2,2470.0,1566,904.0,0.811,5011,61,0.743,0.634,1,0,0,0,1
771566208,1,48.0,3,1.0,0.0,0.0,36,3,1,2,8795.0,1318,7477.0,0.563,4681,74,0.682,0.15,0,1,0,1,0
713642133,1,45.0,4,0.0,1.0,0.0,30,6,3,3,1892.0,1049,843.0,1.122,4558,60,1.609,0.554,0,1,0,1,0
715404783,1,43.0,4,1.0,0.0,0.0,35,3,3,0,6448.0,1464,4984.0,0.615,7546,88,0.63,0.227,1,0,0,1,0
823621083,1,46.0,3,1.0,3.0,0.0,42,3,3,4,9227.0,938,8289.0,0.735,3948,74,0.721,0.102,0,1,0,1,0
720237408,1,59.0,1,2.0,2.0,0.0,49,4,2,2,22715.0,707,22008.0,0.848,15004,117,0.887,0.031,0,1,0,0,1
778710783,1,45.0,3,0.0,2.0,0.0,26,3,2,2,18410.0,974,17436.0,0.857,3778,83,0.694,0.053,0,1,1,0,0
712022883,1,37.0,2,0.0,1.0,0.0,27,4,1,2,2204.0,919,1285.0,0.712,4555,82,1.0,0.417,1,0,0,0,1
708453408,1,40.0,4,1.0,2.0,0.0,31,6,2,3,16050.0,0,16050.0,0.77,3721,62,0.512,0.0,0,1,1,0,0
772590408,1,41.0,5,0.0,2.0,0.0,31,3,3,1,12114.0,1379,10735.0,0.676,3964,90,0.837,0.114,0,1,0,1,0
714804483,1,48.0,3,1.0,1.0,0.0,36,3,3,3,12159.0,1665,10494.0,0.608,1426,34,0.545,0.137,0,1,1,0,0
708334158,1,46.0,3,1.0,0.0,0.0,34,4,2,4,9863.0,686,9177.0,0.581,3068,58,0.933,0.07,1,0,1,0,0
769063308,1,45.0,3,2.0,2.0,0.0,39,6,2,2,29003.0,2323,26680.0,0.671,1676,36,0.714,0.08,0,1,0,1,0
712053033,1,46.0,2,0.0,2.0,0.0,34,1,3,2,3841.0,1411,2430.0,0.785,8444,81,0.688,0.367,0,1,0,0,1
717556758,1,52.0,2,0.0,0.0,0.0,36,1,2,3,3029.0,2267,762.0,0.842,14934,113,0.823,0.748,1,0,0,0,1
713639958,1,46.0,4,1.0,0.0,0.0,36,5,3,1,9478.0,820,8658.0,0.64,1327,41,0.864,0.087,1,0,1,0,0
715760733,1,58.0,4,0.0,1.0,0.0,47,6,3,4,7803.0,1885,5918.0,0.531,1199,25,0.316,0.242,0,1,0,1,0
768457008,1,27.0,1,1.0,1.0,0.0,21,2,3,1,10284.0,787,9497.0,0.739,13355,92,0.84,0.077,0,1,0,0,1
717793983,0,55.0,3,1.0,1.0,1.0,45,2,3,1,18128.0,0,18128.0,0.71,2503,49,0.885,0.0,0,1,0,0,1
711822933,1,55.0,2,1.0,1.0,0.0,45,2,3,3,2985.0,1651,1334.0,0.693,14187,103,0.873,0.553,1,0,0,1,0
718071933,1,49.0,1,1.0,1.0,0.0,36,4,2,3,4158.0,1889,2269.0,0.872,15842,130,0.831,0.454,0,1,0,1,0
712608783,1,50.0,2,0.0,2.0,1.0,45,3,1,3,34516.0,1260,33256.0,0.588,1504,34,0.789,0.037,0,1,0,1,0
793560033,1,47.0,3,0.0,0.0,1.0,33,2,2,3,34516.0,1930,32586.0,0.93,16369,125,0.736,0.056,1,0,0,0,1
778394358,1,46.0,2,0.0,0.0,0.0,26,4,3,1,1870.0,1785,85.0,0.696,4347,88,0.76,0.955,1,0,1,0,0
719046558,1,39.0,2,1.0,1.0,0.0,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883,0,1,0,1,0
715636533,1,48.0,3,0.0,0.0,0.0,36,4,1,2,3716.0,0,3716.0,0.886,4833,73,0.521,0.0,1,0,0,1,0
711403383,1,33.0,3,1.0,0.0,0.0,23,6,4,1,2562.0,1968,594.0,0.546,2256,70,0.591,0.768,1,0,0,0,1
808964433,1,46.0,4,2.0,0.0,0.0,41,4,1,1,8693.0,1378,7315.0,0.799,1594,45,0.452,0.159,1,0,1,0,0
794573883,1,32.0,1,0.0,1.0,1.0,16,3,3,1,17894.0,2517,15377.0,0.731,15305,111,0.586,0.141,0,1,0,0,1
778873608,1,44.0,4,0.0,2.0,1.0,25,3,1,1,34516.0,1984,32532.0,0.734,14335,116,0.758,0.057,0,1,0,1,0
711569433,1,51.0,2,0.0,0.0,0.0,38,4,1,2,9648.0,1926,7722.0,0.549,1083,22,1.75,0.2,1,0,1,0,0
713574708,1,39.0,3,1.0,1.0,0.0,28,6,2,2,1640.0,1177,463.0,0.695,3124,66,0.784,0.718,0,1,0,0,1
826136283,1,38.0,3,0.0,0.0,0.0,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809,1,0,0,1,0
823609383,1,43.0,4,1.0,1.0,0.0,39,4,1,3,1438.3,0,1438.3,0.68,4528,83,1.128,0.0,1,0,0,0,1
717265983,1,44.0,4,0.0,0.0,0.0,36,3,2,0,9908.0,2066,7842.0,0.463,3749,80,0.667,0.209,1,0,1,0,0
802668333,0,49.0,2,1.0,2.0,0.0,43,2,3,3,2384.0,1919,465.0,0.5,3512,50,0.471,0.805,0,1,0,0,1
719207733,1,61.0,0,0.0,0.0,0.0,53,5,2,0,3396.0,802,2594.0,0.548,1418,36,0.5,0.236,1,0,0,1,0
708085458,1,34.0,2,0.0,0.0,0.0,24,6,2,2,1438.3,0,1438.3,0.827,3940,82,0.952,0.0,1,0,0,0,1
804670758,1,48.0,5,0.0,0.0,0.0,43,4,3,2,20974.0,2249,18725.0,0.567,15903,121,0.571,0.107,1,0,1,0,0
794482158,1,46.0,3,1.0,2.0,1.0,32,2,1,3,34516.0,1954,32562.0,0.755,7594,69,0.725,0.057,0,1,0,0,1
711776433,1,37.0,3,0.0,2.0,0.0,26,4,2,2,23622.0,1153,22469.0,0.666,2574,65,0.625,0.049,0,1,0,0,1
766673433,1,45.0,4,0.0,2.0,0.0,38,2,3,3,3798.0,1570,2228.0,0.916,4512,80,0.778,0.413,0,1,0,1,0
713901108,1,37.0,2,0.0,1.0,0.0,29,6,1,4,14575.0,0,14575.0,1.251,3444,80,0.702,0.0,0,1,0,0,1
