age,dependents,monthly_inc,real_estate,debt_ratio,open_credit,rev_util,late_30_59,late_60_89,late_90,dlq_2yrs
52.0,2.0,5400.0,3.0,1.33808554,19.0,0.646979614,1.0,0.0,0.0,1
42.0,2.0,2900.0,0.0,0.433298862,9.0,0.095000066,0.0,0.0,0.0,0
30.0,0.0,2400.0,1.0,0.682632237,10.0,0.45234823,2.0,0.0,0.0,0
43.0,0.0,8400.0,1.0,0.183549577,5.0,0.051277949,0.0,0.0,0.0,0
50.0,1.0,11583.0,2.0,0.373964088,9.0,0.108494201,0.0,0.0,0.0,0
26.0,1.0,3500.0,0.0,0.106540988,3.0,0.044893158,0.0,0.0,0.0,0
35.0,0.0,9060.0,2.0,0.337931796,8.0,0.352205974,0.0,0.0,0.0,1
73.0,0.0,6000.0,0.0,0.026328945,4.0,0.0,0.0,0.0,0.0,0
63.0,2.0,6520.0,1.0,0.30102745,5.0,0.036671782,0.0,0.0,0.0,0
47.0,1.0,13625.0,1.0,0.248715691,15.0,0.350468375,0.0,0.0,0.0,0
30.0,2.0,2751.0,1.0,0.517078488,2.0,0.9999999,0.0,0.0,2.0,0
53.0,0.0,9000.0,1.0,0.19008999,1.0,0.9999999,1.0,0.0,0.0,0
58.0,0.0,5212.0,1.0,0.433723384,6.0,0.760158783,0.0,0.0,0.0,0
46.0,0.0,2300.0,0.0,0.0,0.0,0.9999999,0.0,0.0,0.0,1
58.0,0.0,8500.0,1.0,0.245853429,5.0,0.125222529,1.0,0.0,0.0,0
45.0,1.0,14982.0,0.0,0.201161316,14.0,0.369631883,0.0,0.0,0.0,0
63.0,0.0,6599.0,0.0,0.054393939,4.0,0.21684705,0.0,0.0,0.0,0
58.0,3.0,4600.0,2.0,0.775048902,12.0,0.840638276,1.0,0.0,0.0,1
50.0,0.0,7833.0,1.0,0.126116926,4.0,0.9999999,1.0,0.0,1.0,0
60.0,1.0,6000.0,2.0,0.60689885,14.0,1.0072782,2.0,0.0,0.0,0
67.0,1.0,5132.0,0.0,0.007987532,7.0,0.023505592,0.0,0.0,0.0,0
40.0,2.0,5986.0,2.0,0.475530316,11.0,0.215070592,1.0,0.0,0.0,0
32.0,0.0,4200.0,0.0,0.131635325,4.0,0.806306681,0.0,0.0,0.0,0
50.0,1.0,26711.0,2.0,0.23345313,18.0,0.004738946,0.0,0.0,0.0,0
37.0,2.0,1360.0,0.0,1.200587803,5.0,0.926592402,0.0,0.0,0.0,1
47.0,1.0,6400.0,2.0,0.808936104,18.0,0.712979265,1.0,0.0,0.0,0
63.0,1.0,11700.0,1.0,0.116571233,5.0,0.033205012,0.0,0.0,0.0,0
42.0,0.0,6500.0,2.0,0.269804645,26.0,0.077336606,0.0,0.0,0.0,0
69.0,1.0,4900.0,1.0,0.410324424,13.0,0.046032153,0.0,0.0,0.0,0
25.0,0.0,1600.0,0.0,0.276702061,4.0,0.201578192,0.0,0.0,0.0,0
49.0,3.0,9300.0,1.0,0.365767122,10.0,0.535210387,0.0,0.0,0.0,0
65.0,0.0,3950.0,0.0,0.416097191,10.0,0.731925765,0.0,0.0,0.0,0
30.0,0.0,4500.0,0.0,0.154187958,4.0,0.9999999,1.0,1.0,0.0,0
61.0,0.0,5500.0,1.0,0.199781858,10.0,0.24663451,0.0,0.0,0.0,0
61.0,0.0,6000.0,2.0,0.477753708,9.0,0.586449028,0.0,0.0,0.0,0
40.0,2.0,8750.0,0.0,0.086390127,7.0,0.032183202,1.0,0.0,0.0,0
51.0,0.0,3416.0,0.0,0.152472929,18.0,0.236636182,0.0,0.0,0.0,0
32.0,1.0,3343.0,0.0,0.226973684,9.0,0.649960368,0.0,0.0,0.0,0
45.0,2.0,5456.0,2.0,0.548653106,16.0,0.93521735,5.0,0.0,0.0,1
68.0,3.0,3333.0,0.0,0.089982004,4.0,0.992422391,0.0,1.0,0.0,1
67.0,0.0,7916.0,1.0,0.097385373,18.0,0.0,0.0,0.0,0.0,0
83.0,0.0,6562.0,1.0,0.152521713,30.0,0.039903708,1.0,0.0,0.0,0
43.0,5.0,8500.0,1.0,0.341842136,11.0,0.344936623,1.0,0.0,0.0,0
48.0,2.0,22750.0,4.0,0.459012791,17.0,0.149807009,0.0,0.0,0.0,0
55.0,0.0,3750.0,0.0,0.035990403,3.0,0.99087155,2.0,2.0,0.0,1
43.0,3.0,10500.0,1.0,0.225597562,13.0,0.022254233,0.0,0.0,0.0,0
58.0,1.0,33300.0,1.0,0.067955917,4.0,0.001215639,0.0,0.0,0.0,0
45.0,3.0,17524.0,2.0,0.263680456,15.0,0.18767654,0.0,0.0,0.0,0
51.0,2.0,12000.0,2.0,0.219898342,7.0,0.100713119,0.0,0.0,0.0,0
56.0,0.0,4000.0,1.0,0.456135966,10.0,0.024664258,0.0,0.0,0.0,0
62.0,0.0,2800.0,1.0,0.450196358,3.0,0.002066529,0.0,0.0,0.0,0
41.0,4.0,3361.0,0.0,0.020523498,2.0,0.998003992,0.0,0.0,4.0,1
36.0,1.0,4166.0,0.0,0.143268539,13.0,1.016348774,0.0,0.0,0.0,1
60.0,1.0,5000.0,0.0,0.25054989,5.0,0.862809376,4.0,0.0,1.0,1
21.0,0.0,929.0,0.0,0.0,0.0,0.9999999,0.0,0.0,0.0,0
30.0,2.0,4200.0,0.0,0.198286122,5.0,1.012496876,5.0,1.0,0.0,1
59.0,0.0,986.0,0.0,0.031408308,3.0,0.903413822,1.0,0.0,1.0,1
43.0,1.0,3807.0,1.0,0.961134454,5.0,0.455848051,0.0,0.0,0.0,0
31.0,3.0,2200.0,0.0,0.0,0.0,0.9999999,98.0,98.0,98.0,1
36.0,4.0,2760.0,0.0,0.094893155,1.0,0.9999999,2.0,0.0,6.0,1
56.0,1.0,6965.0,1.0,0.212029859,9.0,0.398949601,3.0,3.0,3.0,1
43.0,1.0,4166.0,1.0,0.360931126,8.0,0.611322322,0.0,0.0,0.0,0
46.0,3.0,8808.0,2.0,0.448178,6.0,0.781600533,0.0,0.0,0.0,0
30.0,2.0,0.0,0.0,559.0,6.0,0.643938342,0.0,0.0,0.0,0
53.0,0.0,4166.0,1.0,0.296136309,14.0,0.050124602,1.0,0.0,0.0,1
41.0,4.0,10166.0,1.0,0.303826104,10.0,0.601457039,0.0,0.0,0.0,0
82.0,1.0,4800.0,1.0,0.524265778,10.0,0.044646839,0.0,0.0,0.0,0
54.0,0.0,3000.0,0.0,0.116627791,12.0,0.10948233,0.0,0.0,0.0,0
54.0,1.0,3940.0,0.0,0.239025628,14.0,0.906187625,0.0,0.0,0.0,0
35.0,1.0,2750.0,2.0,0.941112323,11.0,0.207487113,0.0,0.0,0.0,1
54.0,1.0,10300.0,2.0,0.281137754,11.0,0.702897534,0.0,0.0,0.0,0
41.0,3.0,10750.0,1.0,0.174960469,8.0,0.004670379,0.0,0.0,0.0,0
21.0,0.0,2600.0,0.0,0.0,1.0,0.9999999,0.0,0.0,0.0,1
73.0,0.0,4000.0,1.0,0.374156461,6.0,0.020545787,0.0,0.0,0.0,0
30.0,0.0,2800.0,0.0,0.329882185,4.0,0.182389578,0.0,0.0,0.0,0
50.0,2.0,5000.0,0.0,0.271345731,9.0,0.400755377,0.0,0.0,0.0,0
77.0,0.0,6500.0,1.0,0.24780803,17.0,0.133949071,0.0,0.0,0.0,0
54.0,1.0,6501.0,0.0,0.168871117,9.0,0.925648835,0.0,0.0,0.0,0
50.0,2.0,5300.0,2.0,0.46538389,7.0,0.038824932,0.0,0.0,0.0,0
45.0,1.0,7574.0,2.0,0.365016502,10.0,0.0,0.0,0.0,0.0,0
51.0,2.0,20700.0,0.0,0.021013478,3.0,0.156535968,0.0,0.0,0.0,0
71.0,0.0,5000.0,1.0,0.053789242,6.0,0.035363458,1.0,0.0,0.0,0
44.0,2.0,333.0,1.0,4.389221557,6.0,0.409493561,0.0,0.0,0.0,0
46.0,1.0,9065.0,0.0,0.214979043,16.0,0.526742218,0.0,0.0,0.0,0
52.0,1.0,4166.0,1.0,0.258699304,8.0,0.0,0.0,0.0,0.0,0
38.0,0.0,6750.0,1.0,0.432824767,7.0,0.0,0.0,0.0,0.0,0
45.0,5.0,5000.0,1.0,0.4875025,8.0,0.082942394,1.0,0.0,0.0,0
50.0,0.0,8940.0,2.0,0.394474891,16.0,0.694270049,1.0,0.0,0.0,0
33.0,3.0,6318.0,0.0,0.191644248,8.0,0.615746181,0.0,1.0,0.0,0
71.0,0.0,4166.0,2.0,0.43724502,7.0,0.200293324,1.0,0.0,0.0,0
42.0,4.0,5590.0,1.0,0.417993203,11.0,0.317008275,0.0,0.0,0.0,0
59.0,0.0,14188.0,2.0,0.289872436,9.0,0.256663815,0.0,0.0,0.0,0
45.0,3.0,32366.0,6.0,0.587820929,12.0,0.145134948,0.0,0.0,0.0,0
72.0,0.0,2500.0,0.0,0.021591363,4.0,0.06882284,0.0,0.0,0.0,0
76.0,0.0,1500.0,0.0,0.262491672,7.0,0.00420502,0.0,0.0,0.0,0
57.0,0.0,4900.0,1.0,0.343603346,24.0,0.172725186,0.0,0.0,0.0,0
51.0,2.0,7900.0,1.0,0.129224149,9.0,0.154331952,0.0,0.0,0.0,0
75.0,0.0,6007.0,1.0,0.136318242,10.0,0.028628571,0.0,0.0,0.0,0
41.0,0.0,9500.0,2.0,0.237238185,10.0,0.113893915,0.0,0.0,0.0,0
36.0,0.0,3905.0,1.0,0.475678443,10.0,0.460310234,0.0,0.0,0.0,0
37.0,2.0,10000.0,2.0,0.336366363,4.0,0.97030297,2.0,0.0,0.0,0
35.0,3.0,1.0,2.0,1119.5,9.0,0.339901366,0.0,0.0,0.0,0
45.0,6.0,7742.0,1.0,0.142967842,6.0,0.505157899,0.0,0.0,0.0,0
56.0,0.0,10000.0,0.0,0.083991601,11.0,0.985333926,1.0,1.0,0.0,1
27.0,0.0,2079.0,0.0,0.01875,1.0,0.869420386,0.0,0.0,0.0,0
39.0,1.0,5470.0,2.0,0.496984098,8.0,0.962728967,0.0,0.0,0.0,1
71.0,0.0,2650.0,0.0,0.163334591,5.0,0.003498936,0.0,0.0,0.0,0
30.0,0.0,5833.0,0.0,0.149640041,7.0,0.183996427,1.0,0.0,0.0,0
56.0,0.0,5600.0,1.0,0.895018747,12.0,0.596208288,2.0,0.0,0.0,0
46.0,1.0,13425.0,1.0,0.278266051,15.0,0.529132499,3.0,1.0,0.0,1
69.0,0.0,12500.0,1.0,0.176865851,9.0,0.015459179,0.0,0.0,0.0,0
47.0,2.0,7407.0,1.0,0.433990281,9.0,0.0,0.0,0.0,0.0,0
59.0,0.0,9000.0,2.0,0.314742806,9.0,0.239128836,1.0,0.0,0.0,0
83.0,1.0,6300.0,2.0,0.191556896,6.0,356.0,0.0,0.0,0.0,0
73.0,0.0,7450.0,3.0,0.328009663,6.0,0.004188394,0.0,0.0,0.0,1
55.0,0.0,6477.0,2.0,0.4502933,10.0,0.93549709,0.0,0.0,0.0,1
63.0,0.0,4776.0,2.0,0.508687461,7.0,0.644296304,1.0,0.0,0.0,0
58.0,0.0,8779.0,4.0,0.481776765,16.0,0.226952796,0.0,0.0,0.0,0
49.0,0.0,8900.0,1.0,0.313223233,11.0,0.755310524,0.0,0.0,1.0,1
49.0,0.0,8583.0,3.0,0.297996272,4.0,0.9999999,0.0,0.0,0.0,0
60.0,0.0,10600.0,0.0,0.004433544,8.0,0.055872172,0.0,0.0,0.0,0
61.0,0.0,5830.0,2.0,0.180243526,9.0,0.0,0.0,0.0,0.0,0
78.0,0.0,4000.0,0.0,0.052236941,10.0,0.186688355,0.0,0.0,0.0,0
35.0,0.0,5083.0,1.0,0.157356412,6.0,0.040681935,0.0,0.0,0.0,0
44.0,1.0,9500.0,2.0,0.439216925,10.0,0.354259793,1.0,0.0,0.0,0
44.0,2.0,3520.0,0.0,0.214143709,7.0,0.363808773,0.0,0.0,0.0,0
59.0,0.0,7783.0,0.0,0.012589928,5.0,0.073930923,0.0,0.0,0.0,0
54.0,1.0,6165.0,2.0,0.522542978,13.0,0.001677759,0.0,0.0,0.0,0
47.0,1.0,2646.0,0.0,0.362674726,2.0,0.9999999,0.0,0.0,1.0,0
26.0,0.0,4800.0,0.0,0.005623828,5.0,0.169241956,0.0,0.0,0.0,0
35.0,0.0,9800.0,2.0,0.507295174,9.0,0.128092642,0.0,0.0,0.0,0
44.0,3.0,5400.0,2.0,0.407331976,10.0,0.233502947,0.0,0.0,0.0,0
62.0,1.0,6489.0,2.0,0.423112481,13.0,0.044469542,1.0,0.0,0.0,0
59.0,0.0,4700.0,1.0,0.266751755,11.0,0.166917517,0.0,0.0,0.0,0
31.0,1.0,10000.0,3.0,0.384461554,6.0,0.9999999,0.0,0.0,0.0,0
39.0,0.0,10000.0,1.0,0.341965803,12.0,0.115395384,0.0,0.0,0.0,0
57.0,1.0,4342.0,1.0,0.344001842,3.0,0.0,0.0,0.0,1.0,1
63.0,0.0,2500.0,1.0,1.207117153,8.0,0.142881688,0.0,0.0,0.0,0
63.0,0.0,3360.0,0.0,0.159773877,6.0,0.138134643,1.0,0.0,0.0,0
36.0,0.0,3500.0,0.0,0.319908598,5.0,0.69108542,0.0,0.0,0.0,0
39.0,1.0,3000.0,0.0,0.010663112,3.0,0.034280179,0.0,0.0,0.0,0
61.0,0.0,14900.0,1.0,0.217435071,9.0,0.026666343,0.0,0.0,0.0,0
59.0,0.0,4250.0,0.0,0.007998118,3.0,0.046718131,0.0,0.0,0.0,0
31.0,1.0,8666.0,1.0,0.334371755,7.0,0.060880889,0.0,0.0,0.0,0
51.0,3.0,8558.0,1.0,0.242434864,3.0,0.9999999,0.0,0.0,0.0,0
46.0,0.0,5000.0,1.0,0.49310138,5.0,0.668308581,0.0,0.0,0.0,1
57.0,0.0,5380.0,2.0,0.798550455,14.0,0.616853406,0.0,0.0,0.0,0
49.0,3.0,10300.0,1.0,0.294922823,16.0,0.07210651,0.0,0.0,1.0,0
52.0,1.0,4500.0,1.0,0.564763386,10.0,0.759966805,0.0,0.0,0.0,0
51.0,0.0,5031.0,1.0,0.448131955,5.0,0.0,4.0,1.0,0.0,1
46.0,3.0,1.0,1.0,863.0,6.0,0.100855641,0.0,0.0,0.0,0
31.0,2.0,8750.0,0.0,0.220660496,6.0,0.943464825,0.0,0.0,0.0,0
35.0,1.0,7500.0,2.0,0.245967204,11.0,0.040314186,0.0,0.0,0.0,0
47.0,2.0,6400.0,0.0,0.077644118,3.0,0.089011457,0.0,0.0,0.0,0
58.0,1.0,2500.0,2.0,1.354658137,17.0,0.033047458,0.0,0.0,0.0,0
52.0,0.0,13800.0,1.0,0.174117818,4.0,0.201423886,0.0,0.0,0.0,0
22.0,0.0,0.0,0.0,0.0,0.0,0.9999999,0.0,0.0,0.0,0
41.0,0.0,3333.0,0.0,0.228554289,5.0,0.054592308,0.0,0.0,0.0,0
50.0,0.0,6400.0,2.0,0.722074676,8.0,0.337115569,1.0,0.0,0.0,0
26.0,0.0,792.0,0.0,0.655737705,4.0,0.0,0.0,0.0,0.0,0
33.0,2.0,8300.0,1.0,0.358390555,10.0,0.710728927,2.0,1.0,0.0,0
43.0,0.0,8200.0,0.0,0.013047189,5.0,0.078154487,0.0,0.0,0.0,0
75.0,0.0,4400.0,1.0,0.498977505,16.0,0.666655809,1.0,0.0,0.0,0
68.0,0.0,10500.0,0.0,0.001333206,8.0,0.010256191,0.0,0.0,0.0,0
33.0,1.0,6333.0,2.0,0.376381434,15.0,0.046714896,1.0,0.0,0.0,0
32.0,0.0,3166.0,0.0,0.017050837,1.0,0.9999999,0.0,0.0,0.0,1
45.0,2.0,7000.0,0.0,0.011284102,7.0,0.135825787,0.0,0.0,0.0,0
76.0,0.0,10500.0,0.0,0.0029521,13.0,0.018955417,0.0,0.0,0.0,0
64.0,1.0,15650.0,0.0,0.0,1.0,0.9999999,0.0,0.0,0.0,0
34.0,2.0,16500.0,0.0,0.103145264,12.0,0.011746538,0.0,0.0,0.0,0
46.0,2.0,6500.0,2.0,0.542531918,11.0,0.148477639,0.0,0.0,0.0,1
43.0,0.0,10500.0,1.0,0.36853633,6.0,0.0,0.0,0.0,0.0,0
32.0,0.0,2000.0,0.0,0.816591704,5.0,1.095726068,2.0,1.0,1.0,1
59.0,0.0,6000.0,0.0,0.003832695,6.0,0.008937041,0.0,0.0,0.0,0
41.0,2.0,8333.0,1.0,0.326013919,5.0,0.9999999,0.0,0.0,0.0,0
46.0,3.0,3570.0,2.0,0.544105293,4.0,0.798710064,0.0,0.0,0.0,0
25.0,0.0,3750.0,0.0,0.002665956,1.0,0.670658683,0.0,0.0,0.0,0
41.0,0.0,2333.0,2.0,1.943873179,18.0,0.071184949,0.0,0.0,0.0,1
59.0,0.0,11900.0,2.0,0.378455592,13.0,0.20870647,0.0,1.0,0.0,0
57.0,0.0,4236.0,0.0,0.0,6.0,0.000407072,0.0,0.0,0.0,0
56.0,0.0,1500.0,0.0,0.037974684,3.0,0.116102365,1.0,0.0,0.0,0
23.0,0.0,1000.0,0.0,0.0,1.0,0.9999999,0.0,0.0,0.0,0
46.0,0.0,11272.0,3.0,0.37585381,9.0,0.0,0.0,0.0,0.0,0
25.0,0.0,4333.0,0.0,0.123211814,2.0,0.218781219,0.0,0.0,0.0,0
32.0,0.0,1350.0,0.0,0.410066617,9.0,0.022334361,0.0,0.0,0.0,0
46.0,2.0,8833.0,4.0,0.449626443,11.0,0.023998629,0.0,0.0,0.0,0
61.0,0.0,4083.0,1.0,0.366307542,21.0,0.057000318,0.0,0.0,0.0,0
32.0,1.0,1700.0,1.0,0.695473251,2.0,0.9999999,0.0,0.0,0.0,0
71.0,0.0,7200.0,1.0,0.212887099,5.0,0.000810592,1.0,0.0,1.0,1
47.0,3.0,12500.0,1.0,0.10775138,7.0,0.413411545,1.0,0.0,0.0,0
61.0,0.0,2542.0,2.0,0.639402281,8.0,0.869046575,0.0,0.0,0.0,0
22.0,0.0,929.0,0.0,0.005376344,2.0,0.118587608,0.0,0.0,0.0,0
83.0,0.0,3521.0,0.0,0.016183986,7.0,0.026524717,0.0,0.0,0.0,1
36.0,0.0,2150.0,0.0,0.562064156,6.0,0.329304472,0.0,0.0,0.0,0
31.0,0.0,5400.0,1.0,0.471023884,9.0,0.498233451,0.0,0.0,0.0,0
68.0,0.0,2582.0,0.0,0.012001549,0.0,0.9999999,0.0,0.0,0.0,0
54.0,1.0,1061.0,0.0,0.664783427,6.0,0.860831716,0.0,0.0,0.0,0
59.0,0.0,9022.0,1.0,0.290812368,7.0,0.039550136,0.0,0.0,0.0,0
28.0,0.0,0.0,0.0,54.0,4.0,0.0,0.0,0.0,0.0,0
50.0,2.0,6606.0,1.0,0.268049039,6.0,0.052231592,0.0,0.0,0.0,0
54.0,1.0,6433.0,1.0,0.620920112,4.0,0.968080935,0.0,0.0,0.0,1
42.0,1.0,5837.0,1.0,0.254367934,4.0,0.414732593,1.0,1.0,0.0,0
46.0,1.0,2000.0,1.0,0.436281859,8.0,0.129575207,0.0,0.0,0.0,0
37.0,3.0,4500.0,0.0,0.00777605,1.0,0.05775328,0.0,0.0,0.0,0
73.0,0.0,6700.0,1.0,0.635726011,8.0,0.541546949,2.0,1.0,1.0,1
68.0,0.0,4276.0,2.0,0.723871873,12.0,0.445063166,0.0,0.0,0.0,0
42.0,0.0,7941.0,2.0,0.61281793,5.0,0.267078469,0.0,0.0,0.0,0
64.0,2.0,2078.0,0.0,0.304954305,4.0,0.626991807,0.0,0.0,0.0,0
51.0,1.0,7687.0,0.0,0.014568158,1.0,0.9999999,0.0,1.0,0.0,0
79.0,1.0,3666.0,0.0,0.007362967,21.0,0.004951131,0.0,0.0,0.0,0
45.0,0.0,5383.0,0.0,0.086552749,5.0,1.057452123,0.0,1.0,2.0,1
48.0,1.0,6200.0,1.0,0.257055314,5.0,0.329720663,0.0,0.0,0.0,0
28.0,0.0,4200.0,0.0,0.155201143,8.0,0.704073982,1.0,0.0,0.0,0
71.0,0.0,2100.0,0.0,0.005235602,11.0,0.015632015,0.0,0.0,0.0,0
62.0,0.0,3833.0,0.0,0.246739697,10.0,0.029406119,1.0,0.0,0.0,0
51.0,0.0,1500.0,1.0,1.81479014,6.0,0.075530816,0.0,0.0,0.0,0
51.0,0.0,9976.0,1.0,0.218402325,3.0,0.08321083,0.0,0.0,0.0,0
43.0,2.0,0.0,1.0,1510.0,3.0,0.063107605,0.0,0.0,0.0,0
34.0,0.0,3250.0,0.0,0.189787758,6.0,0.716294329,0.0,0.0,0.0,0
54.0,0.0,3000.0,1.0,0.625458181,8.0,0.118222044,0.0,0.0,0.0,0
35.0,2.0,6500.0,1.0,0.464697739,4.0,0.753144286,0.0,0.0,1.0,1
76.0,0.0,2708.0,0.0,0.015134736,3.0,0.048360684,0.0,0.0,0.0,0
47.0,0.0,10000.0,2.0,0.655334467,20.0,0.055610966,0.0,0.0,0.0,0
41.0,0.0,3416.0,1.0,0.351770559,10.0,0.024829195,0.0,0.0,0.0,0
25.0,0.0,500.0,0.0,0.0,1.0,0.9999999,0.0,0.0,0.0,0
54.0,2.0,11800.0,1.0,0.136005423,12.0,0.042942244,0.0,0.0,0.0,0
34.0,3.0,4670.0,1.0,0.221579961,5.0,0.223793114,0.0,0.0,0.0,0
57.0,0.0,3700.0,1.0,0.354768981,11.0,0.389840948,0.0,0.0,0.0,0
40.0,0.0,8004.0,3.0,0.765896315,12.0,0.519302673,0.0,0.0,0.0,0
24.0,0.0,764.0,0.0,0.722875817,5.0,0.130925773,0.0,0.0,0.0,0
35.0,1.0,2571.0,1.0,0.339813375,7.0,0.329479408,1.0,0.0,0.0,0
37.0,4.0,3000.0,0.0,0.220259913,3.0,0.715605172,0.0,0.0,0.0,0
58.0,0.0,5160.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
23.0,0.0,820.0,0.0,0.006090134,2.0,0.383233533,0.0,0.0,0.0,0
49.0,3.0,10000.0,2.0,0.239576042,17.0,0.452043003,0.0,0.0,0.0,0
29.0,0.0,3000.0,0.0,0.249583472,4.0,0.776128829,0.0,0.0,0.0,0
62.0,0.0,0.0,1.0,2176.0,28.0,0.0771958,5.0,1.0,0.0,0
58.0,0.0,12266.0,2.0,0.433683867,11.0,0.659962114,0.0,0.0,0.0,0
44.0,1.0,7916.0,3.0,0.430087154,14.0,0.054343891,0.0,0.0,0.0,0
62.0,1.0,6170.0,0.0,0.335926106,12.0,0.376181564,1.0,0.0,0.0,0
63.0,0.0,8000.0,0.0,0.0119985,8.0,0.019686642,0.0,0.0,0.0,0
35.0,4.0,6332.0,1.0,0.228959419,4.0,0.9999999,0.0,1.0,0.0,0
62.0,1.0,4750.0,1.0,0.405388339,2.0,0.250273796,0.0,0.0,0.0,0
48.0,0.0,3239.0,0.0,0.166358025,2.0,0.9999999,0.0,1.0,5.0,1
57.0,0.0,2160.0,0.0,0.129569644,3.0,0.0,0.0,0.0,0.0,0
51.0,0.0,7916.0,1.0,0.356069218,13.0,0.044119086,0.0,0.0,0.0,0
68.0,0.0,2700.0,2.0,0.664938912,13.0,0.095436807,0.0,0.0,0.0,0
41.0,2.0,4500.0,0.0,0.202177294,7.0,0.69400938,0.0,0.0,0.0,0
63.0,0.0,5300.0,2.0,0.334842483,10.0,0.016438811,0.0,0.0,0.0,0
70.0,0.0,4500.0,1.0,0.29615641,15.0,0.065455174,0.0,0.0,0.0,0
53.0,4.0,12000.0,1.0,0.286726106,12.0,0.308183076,0.0,0.0,0.0,0
34.0,0.0,2945.0,1.0,0.443991853,13.0,0.097349018,0.0,0.0,0.0,1
56.0,2.0,3000.0,2.0,1.229923359,4.0,0.31991021,1.0,0.0,0.0,1
62.0,0.0,5831.0,0.0,0.015775034,4.0,0.053343908,0.0,0.0,0.0,0
33.0,0.0,4787.0,2.0,0.465121136,16.0,0.98624357,0.0,0.0,0.0,0
65.0,0.0,5000.0,0.0,0.030993801,6.0,0.019599564,0.0,0.0,0.0,0
67.0,1.0,10950.0,1.0,0.639484979,12.0,0.093702803,0.0,0.0,0.0,0
63.0,0.0,15971.0,2.0,0.331768094,13.0,0.0,0.0,0.0,0.0,0
62.0,5.0,9800.0,1.0,0.422711968,9.0,0.49663565,0.0,0.0,0.0,1
46.0,4.0,18333.0,2.0,0.165321261,9.0,0.428845066,0.0,0.0,0.0,0
52.0,2.0,4749.0,1.0,0.717052632,8.0,0.515894979,0.0,0.0,0.0,0
26.0,2.0,3401.0,0.0,0.030570253,2.0,0.0,0.0,0.0,0.0,0
58.0,1.0,5833.0,1.0,0.577819678,12.0,0.363388093,0.0,0.0,0.0,0
40.0,1.0,3833.0,0.0,0.376108503,5.0,1.080983803,1.0,0.0,0.0,0
48.0,2.0,9666.0,2.0,0.372090618,6.0,0.120467754,0.0,0.0,0.0,0
29.0,0.0,2400.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
53.0,0.0,6000.0,1.0,0.315447425,6.0,0.468569267,0.0,0.0,0.0,0
49.0,3.0,10416.0,2.0,0.247480081,6.0,0.957793935,2.0,0.0,1.0,0
45.0,2.0,6322.0,1.0,0.292582635,12.0,0.121337393,0.0,0.0,0.0,0
48.0,0.0,45800.0,1.0,0.033405384,4.0,0.175621796,0.0,0.0,0.0,0
56.0,0.0,2291.0,0.0,0.013525305,4.0,0.0,0.0,0.0,0.0,0
61.0,2.0,12476.0,3.0,0.234912239,13.0,0.160768309,0.0,0.0,0.0,0
47.0,1.0,5000.0,0.0,0.168566287,4.0,0.088819069,0.0,0.0,0.0,0
42.0,1.0,6201.0,2.0,0.53337633,11.0,0.088312691,0.0,0.0,0.0,0
34.0,2.0,4283.0,1.0,0.173669468,3.0,0.999821906,0.0,0.0,0.0,1
49.0,1.0,8233.0,1.0,0.338231722,5.0,0.03866198,0.0,0.0,0.0,0
54.0,0.0,3583.0,1.0,0.225167411,5.0,0.058463572,0.0,0.0,0.0,0
76.0,0.0,4100.0,1.0,0.378688125,9.0,0.045118455,1.0,0.0,0.0,0
53.0,1.0,13700.0,3.0,0.493394643,10.0,0.192071703,1.0,0.0,0.0,0
81.0,0.0,3333.0,0.0,0.165566887,4.0,0.081310737,0.0,0.0,0.0,0
24.0,0.0,2000.0,0.0,0.018990505,0.0,0.9999999,0.0,0.0,1.0,0
56.0,1.0,3700.0,1.0,1.030262091,17.0,0.608737626,0.0,0.0,0.0,0
62.0,2.0,10667.0,1.0,0.209411324,6.0,0.038974026,0.0,0.0,0.0,0
60.0,0.0,2146.0,0.0,0.349324639,7.0,0.944420174,1.0,0.0,0.0,0
35.0,0.0,1500.0,0.0,0.377748168,2.0,0.434262629,0.0,0.0,0.0,0
51.0,1.0,7529.0,2.0,0.686586985,23.0,0.005984268,0.0,0.0,0.0,0
33.0,3.0,4200.0,0.0,0.105213045,1.0,0.9999999,1.0,0.0,0.0,0
47.0,2.0,11800.0,1.0,0.336666384,7.0,0.031674208,0.0,0.0,0.0,0
26.0,2.0,3000.0,0.0,0.134621793,5.0,0.241251122,0.0,0.0,0.0,1
58.0,0.0,4333.0,1.0,0.69035533,8.0,0.176712405,3.0,0.0,0.0,0
52.0,0.0,3400.0,0.0,0.189944134,5.0,0.508745627,2.0,0.0,0.0,1
62.0,1.0,10666.0,1.0,0.134995781,4.0,0.068998673,0.0,0.0,0.0,0
60.0,0.0,7541.0,2.0,0.279103686,15.0,0.131096256,0.0,0.0,0.0,0
49.0,5.0,13688.0,1.0,0.304185843,5.0,0.74195292,0.0,0.0,0.0,0
45.0,1.0,11666.0,1.0,0.092568784,11.0,0.06912495,0.0,0.0,0.0,0
62.0,0.0,3900.0,3.0,0.857216098,11.0,0.644167792,0.0,0.0,0.0,0
29.0,1.0,4400.0,0.0,0.018177687,1.0,0.9999999,0.0,0.0,2.0,1
81.0,0.0,7500.0,1.0,0.415411278,10.0,0.622399581,0.0,0.0,0.0,0
